
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
59.2048,um,Surface,1,ATMgroup,0,
18.3418,um,Surface,1,TVCgroup,1,
