
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0711641,0.265787,-0.961402,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.304616,0.866165,-0.396192,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
