
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47818,40188.1,163.675,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
47815,40250.1,183.237,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
