
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.460358,,Cell,1,ATM,2,
0.438319,,Cell,1,ATM,3,
0.595607,,Cell,1,TVC,5,
0.546818,,Cell,1,TVC,9,
0.381614,,Cell,1,TVC,10,
0.302156,,Cell,1,TVC,11,
