
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
527.934,um^2,Nucleus,1,ATM,2,100000002,
560.545,um^2,Nucleus,1,ATM,3,100000003,
296.809,um^2,Nucleus,1,TVC,5,100000005,
258.541,um^2,Nucleus,1,TVC,9,100000009,
277.616,um^2,Nucleus,1,TVC,10,100000010,
267.539,um^2,Nucleus,1,TVC,11,100000011,
