
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.0430805,-0.100974,0.993956,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,5,100000005,
-0.0747717,0.0738287,0.994464,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,7,100000007,
-0.0175042,-0.0313875,0.999354,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,0,100000000,
0.0766684,0.0399409,0.996256,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,1,100000001,
0.202765,0.0669093,0.976939,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,2,100000002,
-0.0762233,0.0622374,0.995146,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
