
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.45559,um,Cell,1,TVC,0,
5.95334,um,Cell,1,TVC,1,
4.33515,um,Cell,1,TVC,2,
5.17268,um,Cell,1,TVC,3,
7.42886,um,Cell,1,ATM,5,
8.04303,um,Cell,1,ATM,7,
