
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33770,56886.6,91.4802,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33707.9,56873.5,114.192,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
