
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.19315,um,Surface,1,ATMgroup,0,
6.78412,um,Surface,1,TVCgroup,1,
