
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.5274,um,Cell,1,ATM,1,
10.5801,um,Cell,1,ATM,2,
10.3578,um,Cell,1,TVC,3,
10.1386,um,Cell,1,TVC,4,
