
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0951256,,Cell,1,ATM,1,
0.0895899,,Cell,1,ATM,2,
0.0487324,,Cell,1,TVC,3,
0.117742,,Cell,1,TVC,4,
