
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
5778.75,um^3,Cell,1,ATM,1,
7035.99,um^3,Cell,1,ATM,2,
3240.63,um^3,Cell,1,TVC,3,
2419.76,um^3,Cell,1,TVC,4,
