
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
28.0046,68.6194,-0.747705,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
118.468,94.3013,13.5813,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
