
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
27.9404,68.0984,-0.79723,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
118.443,93.935,13.9843,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
