
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44430.3,60571.9,44.0305,um,Surface,2,Center of Image Mass,Image 1,1,ATM,0,
44374.3,60600.6,29.5233,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
