
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.209353,,Cell,1,ATM,1,
0.192265,,Cell,1,ATM,2,
0.4316,,Cell,1,TVC,6,
0.584594,,Cell,1,TVC,7,
0.322276,,Cell,1,TVC,8,
0.45318,,Cell,1,TVC,10,
