
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
204.7,um^2,Nucleus,1,TVC,4,100000003,
302.538,um^2,Nucleus,1,TVC,5,100000004,
319.545,um^2,Nucleus,1,TVC,7,100000006,
204.857,um^2,Nucleus,1,TVC,8,100000007,
453.92,um^2,Nucleus,1,ATM,11,100000011,
511.363,um^2,Nucleus,1,ATM,12,100000012,
