
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
38,76.6094,23.7386,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
48.7773,25.25,24.1625,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
