
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.96836,um,Surface,1,ATMgroup,0,
6.27071,um,Surface,1,TVCgroup,3,
