
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.659,um,Surface,1,ATMgroup,0,
12.1712,um,Surface,1,TVCgroup,1,
