
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
31143.9,19374.4,89.1195,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
31106.7,19407.7,89.1845,um,Cell,Cell Center of Homogeneous Mass,1,ATM,11,
31187.4,19323.1,56.0259,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
31180.2,19314.4,57.3238,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
31178.7,19328.5,56.0906,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
31171.7,19321.1,60.1521,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
