
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.55383,um,Cell,1,TVC,0,
7.86933,um,Cell,1,TVC,3,
6.15531,um,Cell,1,TVC,4,
8.32497,um,Cell,1,TVC,6,
9.25062,um,Cell,1,ATM,10,
10.1714,um,Cell,1,ATM,11,
