
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.3102,um,Cell,1,TVC,0,
4.79422,um,Cell,1,TVC,1,
6.29174,um,Cell,1,TVC,2,
5.46402,um,Cell,1,TVC,3,
6.94513,um,Cell,1,ATM,4,
9.29142,um,Cell,1,ATM,5,
