
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37252.9,55921.8,-15.1714,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
37224.9,55905,-1.79243,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
37197.3,55908.4,-36.9105,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
37196.6,55895.4,-36.6339,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
37196.8,55923.6,-34.427,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
37204.1,55916.1,-32.3043,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
