
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.68225,8.8379,11.6944,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,7,100000007,
6.93643,9.06826,12.4456,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,8,100000008,
5.33519,6.10672,6.60199,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
4.39825,5.2091,5.88482,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
4.69444,6.61321,7.62226,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
3.81253,5.43961,6.89127,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
