
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39194.8,42829.7,111.392,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
39193.7,42776.5,155.292,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
