
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
48035.7,76441.5,-7.76323,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
48095.8,76462.9,-21.2731,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
