
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4926.7,um^2,Cell,1,ATM,1,
4573,um^2,Cell,1,ATM,3,
1398.05,um^2,Cell,1,TVC,6,
1627.48,um^2,Cell,1,TVC,7,
1750.36,um^2,Cell,1,TVC,8,
1685.15,um^2,Cell,1,TVC,9,
