
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33269.6,86632,24.4233,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
33290,86606.6,27.4857,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
33325.3,86590,45.7754,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
33333.9,86591.5,53.3686,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
33348.3,86582.5,57.1151,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
33337.2,86584.9,58.9066,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
