
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47823,33112.4,-35.0982,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
47857.5,33176.8,-14.8026,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
