
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.41488,um,Surface,1,TVCgroup,0,
7.05969,um,Surface,1,ATMgroup,2,
