
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35488.3,55364.1,56.7064,um,Surface,Position,1,ATMgroup,2,
35440.5,55413.4,24.1647,um,Surface,Position,1,TVCgroup,0,
