
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.578331,,Nucleus,1,TVC,1,100000001,
0.584374,,Nucleus,1,TVC,4,100000004,
0.572149,,Nucleus,1,TVC,6,100000006,
0.612387,,Nucleus,1,ATM,7,100000007,
0.627193,,Nucleus,1,ATM,10,100000010,
