
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0301642,,Cell,1,TVC,1,
0.0117101,,Cell,1,TVC,4,
0.0359038,,Cell,1,TVC,6,
0.0725053,,Cell,1,ATM,7,
0.0630602,,Cell,1,ATM,10,
