
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
55.2305,57.8203,33.4511,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
