
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.456369,,Cell,1,TVC,0,
0.343438,,Cell,1,TVC,2,
0.742368,,Cell,1,ATM,6,
0.539313,,Cell,1,ATM,7,
0.411739,,Cell,1,ATM,10,
