
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
951.268,um^2,Cell,1,TVC,0,
1736.09,um^2,Cell,1,TVC,2,
3725.67,um^2,Cell,1,ATM,6,
2917.33,um^2,Cell,1,ATM,7,
2889.48,um^2,Cell,1,ATM,10,
