
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40924.6,85243.2,211.69,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,6,
40909.5,85221.8,215.506,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,7,
40894,85203.7,222.801,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,10,
40844.8,85188.1,192.343,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
40855.5,85179,195.263,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
