
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.2928,21.6834,64.8857,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
15.4974,18.3434,47.3342,um,Cell,Cell BoundingBoxOO Length,1,ATM,5,
13.3933,15.5639,20.303,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
14.5266,15.5061,17.2297,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
11.7832,17.5387,17.374,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
12.4261,17.5491,22.1146,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
