
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.272833,,Cell,1,TVC,0,
0.269747,,Cell,1,TVC,1,
0.428776,,Cell,1,TVC,2,
0.491098,,Cell,1,TVC,3,
0.103414,,Cell,1,ATM,4,
0.130255,,Cell,1,ATM,5,
