
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45663.9,57957.2,90.5491,um,Surface,Center of Homogeneous Mass,1,ATM,0,
45667.2,57925.9,64.0085,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
