
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.44267,um,Nucleus,1,ATM,3,100000003,
4.97837,um,Nucleus,1,ATM,6,100000006,
3.84063,um,Nucleus,1,TVC,7,100000007,
4.07497,um,Nucleus,1,TVC,8,100000008,
3.23231,um,Nucleus,1,TVC,9,100000009,
2.60472,um,Nucleus,1,TVC,11,100000011,
