
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
10568.1,um^3,Cell,1,ATM,3,
5736,um^3,Cell,1,ATM,6,
1259.27,um^3,Cell,1,TVC,7,
1652.8,um^3,Cell,1,TVC,8,
1385.29,um^3,Cell,1,TVC,9,
1073.18,um^3,Cell,1,TVC,11,
