
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
5678.3,um^2,Cell,1,ATM,3,
3437.28,um^2,Cell,1,ATM,6,
1419.53,um^2,Cell,1,TVC,7,
1512.06,um^2,Cell,1,TVC,8,
1622.93,um^2,Cell,1,TVC,9,
1314.95,um^2,Cell,1,TVC,11,
