
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43659.7,94498.6,79.081,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
43652.2,94465.5,83.2099,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
43665.9,94424.1,89.8487,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
43675.2,94420.4,93.7555,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
43685.5,94410.9,95.0326,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
43690.6,94420.7,95.6188,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
