
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.317735,-0.0494091,-0.946891,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.724232,-0.688173,0.04367,um,Surface,Ellipsoid Axis B,1,TVC,4,
