
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.2891,23.5596,72.3711,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
11.7383,19.7188,23.8633,um,Surface,BoundingBoxOO Length,1,TVC,4,
