
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.6175,-0.78093,-0.0940297,um,Surface,Ellipsoid Axis C,1,ATMgroup,3,
0.848801,0.43296,-0.303451,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
