
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.685759,0.727648,0.0162409,um,Cell,Cell Ellipsoid Axis C,1,ATM,7,
-0.0576243,0.832499,0.551021,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
-0.642107,-0.58327,0.497488,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.154065,-0.0311479,0.98757,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.100035,-0.522752,0.846595,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.588425,-0.183658,0.787417,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
-0.0988167,-0.708895,0.698357,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
-0.226407,-0.944091,0.239648,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
