
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.421254,-0.599113,-0.680889,um,Surface,Ellipsoid Axis B,1,ATMgroup,6,
-0.185001,-0.204024,0.961327,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
