
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.2031,19.0273,28.21,um,Surface,BoundingBoxOO Length,1,ATMgroup,6,
19.5039,29.3086,43.1797,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
