
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.52407,um,Surface,1,TVCgroup,0,
8.63603,um,Surface,1,ATMgroup,3,
