
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1074.37,um^3,Cell,1,TVC,0,
2858.86,um^3,Cell,1,TVC,1,
6310.95,um^3,Cell,1,ATM,3,
4333.67,um^3,Cell,1,ATM,4,
3411.51,um^3,Cell,1,ATM,6,
