
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
11.1217,17.0098,28.6869,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
18.1912,17.5076,24.7378,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
12.8925,19.3412,22.6059,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
14.6843,14.8941,18.9689,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
13.5037,19.0079,25.5804,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
16.7294,18.6567,23.5539,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
16.3166,25.878,26.9989,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
