
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
51729,88380.6,82.3688,um,Surface,Position,1,ATMgroup,0,
51693.3,88381.8,74.9013,um,Surface,Position,1,TVCgroup,2,
