
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
51728.4,88378.7,83.2465,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
51692.7,88384.4,72.6528,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
