
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.16504,um,Cell,1,TVC,5,
5.13835,um,Cell,1,TVC,6,
5.70402,um,Cell,1,TVC,7,
5.25747,um,Cell,1,TVC,8,
6.38467,um,Cell,1,ATM,9,
6.58721,um,Cell,1,ATM,10,
