
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.89047,um,Cell,1,ATM,0,
9.69262,um,Cell,1,ATM,1,
9.82543,um,Cell,1,TVC,4,
10.5381,um,Cell,1,TVC,5,
7.3082,um,Cell,1,TVC,6,
