
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.28011,um,Nucleus,1,ATM,0,100000000,
2.92519,um,Nucleus,1,ATM,1,100000001,
1.9953,um,Nucleus,1,TVC,4,100000004,
2.2774,um,Nucleus,1,TVC,5,100000005,
2.07759,um,Nucleus,1,TVC,6,100000006,
