
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35718.7,62870.6,122.727,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
35692.5,62808.9,145.88,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
