
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
46746,66580.5,-2.73214,um,Surface,Position,1,ATMgroup,4,
46801.9,66518.6,28.505,um,Surface,Position,1,TVCgroup,0,
