
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
14.8801,um,Surface,1,TVCgroup,0,
48.0323,um,Surface,1,ATMgroup,2,
