
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.97447,um,Nucleus,1,TVC,0,100000000,
2.88235,um,Nucleus,1,TVC,1,100000001,
3.94403,um,Nucleus,1,TVC,2,100000002,
3.28352,um,Nucleus,1,TVC,3,100000003,
4.57733,um,Nucleus,1,ATM,4,100000004,
5.00807,um,Nucleus,1,ATM,5,100000005,
