
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45956,40483.3,73.4574,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
45973.8,40462.5,74.8934,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
46025.2,40437.3,50.6112,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
46031.6,40431.6,50.8424,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
46013.5,40434.4,51.5777,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
46020.6,40426.5,51.6694,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
